KGun_ID,Kuni_ID,M17G_ID,Ken_Nm,Kuni_Nm,Gun_Nm,MeijiYear,Notes,RSI_19Sep07,RSIX19Sep07,RSI_11Sep07,RSIX11Sept07,RSI_9Jun07,RSIX9Jun07,CPZ,Hi_LUH,Sum_Pop,URC,Pct_class,Size_class,Pct_Urb,AreaGIS,Calc_Pop,JPT_ID,G277,G278,G001_cho,G001_km2,G002_cho,G282_km2,G1_G2,Missing,G4_G5,G004_cho,G005_cho,G006_cho,G007_yen,G009_cho,G010_yen,G137,G402_cho,G405_cho,G016_cho,G016_km2,G408_cho,G398,G399,G021,g021P,g015R,g21_g305,G347,G026,G032,G033,G034,G035,G036,G037,G038,G039,G301,G302,G303,G304,G305,G306,G316,G318,G319,G320,G321,G322,G323,G336,G337,G040,G041,G338,G339,G340,G341,G029,G030,G031,G348,G283,G284,G285,g303_g285,G286,G525,G523,G042,G043,G044,G045,G046,G047,G324,G325,G326,G360,G361,G362,G054,G055,G056,G057,G063,G064,G065,g41,g42,G077,G078,G085,G086,G090,G092,G095,G099,G100,G751,G752,G108,g56,g57,G111,G112,G119,g60a,g60b,G120,G121,G122,G123,G124,G359,G125,g287,G126,G329,g288,G127,G130,G131,G128,G134,G135,G133,G307,G308,G309,G141,G142,G145,G152,G153,G310,G158,G159,G160,G1080,G313,G334,G335,G161,G162,g85,g86,g87,g88,G203,G206,G260,G263,G114,g94,g95,g96,g97,g94_97,g94_sum,g94_,g94r,g94c,g94k,g95conv,g95_hash,g95r,g95c,g95k,g96conv,g96_hash,g96r,g96c,g96k,g97conv,g97_hash,g97r,g97c,g97k,g98a,g99b
214,2,14,Iwate,Rikuchû,Kitahei,M22,,82.8450809,5,91.77823188,5,80.2218787,5,5,,,8,,6,0,1310,,,page 108 東北編,,57061.5,566.05008,45.4,1309.84,57106.9,132080.2662,57106.9,3754.5,53352.4,43.9,7312,3710.6,123180,130492,417.7,132.1,188.5,1.86992,400,3943,56918.4,2792,5.944484241,16597,91,2701,24,0,0,0,0,2683,18,5727,8169,0,0,2701,13896,2701,13896,16597,0,16597,0,0,8410,8187,8410,8187,0,0,0,8410,8187,16597,16641,8405,8236,16597,8405,8236,16641,,2792,5.960243553,102.051967,159,,,188,,,29,,,,,347,5291,9066,1160,1993,5729,1487,16146.5,,,,,,,20,20,20,2,1.5,23.4,15,,,,3,17,272,140,132,16,30,26,19,49,227,98,0.748182984,10,108,8.245281866,2658,721,72,793,758,1107,1865,1479,1179,2658,8822,3872,138.396,1788,702,2490,2030,,460,,2950,211,2490,90,113,05,07,,16,2604,431,0,0,0,,,,,-9,,,,,,,,,,,,,,,,,,,,,,
215,2,15,Iwate,Rikuchû,Nakahei,M22,,83.59271453,5,90.63983968,5,80.96039503,5,5,,,8,,6,0,564,,,page 108 東北編,,14894.9,147.757408,64,564.058,14958.9,56877.88646,14901.3,1397.6,13503.7,20.4,3547,1377.2,44957,48504,316,126.3,61.8,0.613056,128.5,1459.4,14897.1,691,6.08683068,4206,-2,693,9,2,0,3,5,680,11,1475,2030,2,8,691,3505,693,3513,4206,10,4196,5,5,2155,2041,2160,2046,0,0,0,2160,2046,4206,4204,2157,2047,4206,2157,2047,4204,,691,6.083936324,105.3737176,50,,,47,,,-3,,,,,97,1468,2266,310,495,209,1315,33111.1,,,,,,,20,,,1,1.5 (not a typo),13,3,,,,0,4,78,61,17,6,24,10,10,11,58,32,0.567317545,3,35,6.205035652,566,252,27,279,50,237,287,302,264,566,1766,1397,67.179,639,21,660,558,,102,,762,33,660,282,332,056,08,08,15,62,267,0,0,0,,,,,-9,,,,,,,,,,,,,,,,,,,,,,
216,2,16,Iwate,Rikuchû,Minamikunohe,M22,,94.98373473,4,92.19387175,4,83.31645643,5,5,,,8,,6,0,704,,,page 110 東北編,,37555.1,372.546592,107.6,703.753,37662.7,70964.30372,36942.7,3196.2,33746.5,699.3,190297,2496.9,133292,323589,4459.5,.,306.2,3.037504,235.2,3502.4,37356.5,3158,6.534515516,20636,407,2751,25,8,1,23,37,2707,35,7975,9850,9,60,2742,17825,2751,17885,20636,69,20567,31,38,10682,9885,10713,9923,0,0,0,10713,9923,20636,20422,10455,9967,20636,10455,9967,20422,,3158,6.466751108,104.8961573,494,,,326,,,-168,,,,,820,6012,8579,570,824,2422,5209,11827.2,,,,,,,209,235,20,2.25,1.5,18,12,,,,0,3,272,153,119,5,70,17,45,16,210,35,0.497333582,10,45,6.394288905,4295,942,113,1055,1480,1760,3240,2422,1873,4295,17651,8997,3582.682,517,381,898,560,,338,,1236,1853,898,,,01,009,,,418,604,0,0,0,,,,,-9,,,,,,,,,,,,,,,,,,,,,,
217,2,17,Iwate,Rikuchû,Kitakunohe,M22,,90.36453235,5,92.53893481,4,82.55384292,5,5,,,8,,6,0,1132,,,page 110 東北編,,79677.2,790.397824,60.5,1131.85,79737.7,114132.2981,79737.7,7920.7,71817,464.5,131440,7456.2,312366,443806,501.6,154.3,427.7,4.242784,960,8348.4,79310,4902,6.639330885,32546,13,4889,33,11,0,19,49,4829,49,12290,15299,11,68,4878,27589,4889,27657,32546,79,32467,30,49,17119,15348,17149,15397,0,0,0,17149,15397,32546,32148,16800,15348,32546,16800,15348,32148,,4902,6.558139535,109.460516,774,,,379,,,-395,,,,,1153,6569,10106,728,1120,6823,6149,1809.9,,,,,,,206,26,20,1.166,0.7,18,12,,,,0,2,269,185,84,25,60,30,42,28,197,38,0.335733534,11,49,4.329195565,5759,1382,462,1844,1864,2051,3915,3246,2513,5759,21336,12348,2485.083,1262,548,1810,1617,,193,,2003,3079,1810,,,007,009,,,994,769,0,0,5,,,,,-9,,,,,,,,,,,,,,,,,,,,,,
218,2,18,Iwate,Rikuchû,Kazuno,M20,,92.28532861,4,95.62325205,3,85.65262468,5,5,6,8172,4,2,3,26.58339026,875,8172,02181,70,20965,15610.2312,154.8534935,165395.814,874.908,181006.0452,88223.05133,,7489.3722,8120.852,3855.9,717461,3633.4722,211841,929302,238.2,84.1,423,4.19616,138.1,7912.3722,180583.0452,5538,3.321235103,18393,54,5484,27,31,0,53,63,5361,92,10968,14173,31,116,5453,25141,5484,25257,30741,147,30594,84,63,16329,14265,16413,14328,0,0,0,16413,14328,30741,30133,16250,13883,18393,16413,14328,30741,,5538,5.55092091,114.5519263,591,,,,,,,,,,,,,,,,727,5912,155723.4016,,,7367965,658326,7554049,4179,25,25,30,,,,,2495,1,16,75,76,345,371,,24,84,88,71,104,186,235,2.685996699,23,258,29.48881482,4740,1531,243,1774,,,,,,,36812.515,25445.645,17824.7,3217,404,3621,768,2640,573,1893,3981,1863,3621,,,07,12,16,,21,488,58,176704,37,0,0,38581,0,231486,38581,,,0,,0,,0,0,,38581,,38581,,,0,,,0,,0,37
301,3,1,Miyagi,Rikuzen,Kesen,M22,,83.66966028,5,87.67949212,5,81.72229198,5,5,,,8,,6,0,958,,,24,15627,62393,618.93856,79.2,957.796,62472.2,96581.22416,62472.2,5684.7,56787.5,1073.9,174061,4610.8,131104,305165,274.5,88.6,415.5,4.12176,780.2,6100.2,62056.7,7442,23.13289438,172155,169,7273,41,9,0,14,24,7181,83,18894,25108,9,38,7264,44002,7273,44040,51313,47,51266,23,24,26075,25191,26098,25215,0,0,0,26098,25215,51313,51021,25781,25240,172155,25781,25240,51021,,7442,6.855818328,102.1434231,741,,,455,,,,,,,,1196,24335,21806,2221,3242,484,7307,74608.9,,,,,,,20,20,25,,,16.5,8,,,,0,368,745,589,156,41,115,140,116,177,489,75,0.783047747,48,123,12.84198305,8982,3614,1129,4743,1356,2883,4239,4970,4012,8982,21429,11007,3258.179,3542,1441,4983,4129,854,,,,2290,4983,354,365,04,04,1,15,48,394,3,5877,66,,,,,0,0,,,,,,,,,,,,,,,,,,,,see #93,
302,3,2,Miyagi,Rikuzen,Kami,M20,,92.82203827,4,90.97147215,5,86.32955043,5,5,,,8,,6,0,578,,,38,39247,19519.7,193.635424,32.7,577.75,19552.4,58258.54593,19552.4,5406.5,14145.9,3996.5,791448,1410,7436.2,798884.2,276.8,101.6,384,3.80928,138.7,5790.5,19168.4,3035,7.830642504,23766,-45,3080,21,61,1,172,251,2948,70,9201,11062,62,423,3018,20263,3080,20686,23766,485,23281,233,252,12149,11132,12382,11384,0,0,0,12382,11384,23766,23595,12246,11349,23766,12246,11349,23595,,3035,7.774299835,107.9037801,330,172,158,342,190,152,12,18,-6,362,310,672,1625,3504,460,1150,0,3739,22834.6,,,1571099,409841,50615,961,,,,,,12,6,,,,7,45,550,392,158,72,126,77,60,57,413,146,2.527044569,33,179,30.98225876,3985,1703,254,1957,156,9,165,1859,263,2122,32079.52,24082.627,19786.7,1945,906,2851,2151,304,396,548,2851,229,2851,17,35,,,,,0,487,7,1755,0,0,0,3.338425926,12.3625,81.84305556,15.70092593,,,0,,0,,0,0,,3.338425926,,3,12,11,12.3625,,12,13,3,,
303,3,3,Miyagi,Rikuzen,Kurokawa,M20,,95.98688178,4,94.34597377,4,90.35519091,5,5,,,8,,6,0,417,,,49,43611,18330.5,181.83856,182.1,416.612,18512.6,42009.88202,18512.6,4947.2,13565.4,3786.4,972278,1160.8,11052.7,983330.7,298,122.7,383,3.79936,175.8,5330.2,18129.6,3396,7.503533569,25482,102,3294,24,164,1,425,574,3078,51,9479,11710,165,999,3129,21189,3294,22188,25482,1164,24318,589,575,12557,11761,13146,12336,0,0,0,13146,12336,25482,25393,13057,12336,25482,13057,12336,25393,,3396,7.477326266,105.8446822,544,227,317,556,255,301,12,28,-16,482,618,1100,4846,7410,733,1630,0,4329,7340.7,,,2170967,925721,707891,1085,,,,,,12,6,,,,65,231,575,499,76,66,114,144,76,99,355,185,4.440582604,52,237,56.88746364,4898,1902,560,2462,73,22,95,1975,582,2557,48757.831,30533.496,24307.5,1991,993,2984,1696,721,567,927.5,2984,310,2984,,,2,,,,0,196,8,1350,0,5.861111111,0,8.610185185,0,98.55,14.4712963,,5,31,0,0,,0,0,,8.610185185,,8,21,58,0,,,0,,,
304,3,4,Miyagi,Rikuzen,Miyagi (incl Sendai-ku 0315),M20,,94.33946098,4,95.40330074,3,94.51537339,3,3,3,39096,,1,1,64.76707972,646,3762,03041,78,75436,25862,256.55104,314.7,645.639,26176.7,65104.2654,26176.7,10124,16052.7,7387,1932312,2737,32290.1,1964602.1,340.2,164.2,712.4,7.067008,183.6,10836.4,25464.3,8200,7.345,60229,80,8120,44,429,3,1005,1429,7523,165,21911,27764,432,2434,7688,49675,8120,52109,60229,2866,57363,1434,1432,29434,27929,30868,29361,0,0,0,30868,29361,60229,60364,30857,29507,60229,30857,29507,60364,,8200,7.361463415,104.5751855,1088,620,468,1132,609,523,44,-11,55,1229,991,2220,15041,13113,5983,5216,7,4604,26117.6,,,1712022,880536,228,2470,,,,,,15,9,,,,234,1346,1425,1249,176,101,269,399,210,270,816,247,3.825667285,99,346,53.59031905,10081,3966,1573,5539,572,297,869,4538,1870,6408,86375.389,62379.92,48309.84,3603,3523,7126,2528,3523,1075,2836.5,7126,994,7126,13,11,1626,1782,,,0,50,30,7631.71,180,2.361111111,0,14.39768519,0,105.275,16.7587963,,2,13,0,0,,0,0,,14.39768519,,14,14,19,0,,,0,,,
305,3,5,Miyagi,Rikuzen,Natori,M20,,96.096815,4,97.00078663,3,96.33009884,3,3,6,5315,6,4,4,10.22351312,426,5315,03051,61,64250,17753.7,176.116704,120.4,425.614,17874.1,42917.61621,17874.1,8957.5,8916.6,5802.6,1797208,3154.9,38157.7,1835365.7,415.1,281,1091.6,10.828672,160.9,10049.1,16782.5,6850,7.58350365,51947,98,6752,41,243,1,679,832,6351,157,19571,24113,244,1511,6508,43684,6752,45195,51947,1755,50192,922,833,25922,24270,26844,25103,1,0,1,26845,25103,51948,51988,26755,25233,51947,26755,25233,51988,,6850,7.589489051,106.0317838,679,246,433,1292,573,719,613,327,286,819,1152,1971,16438,21218,2023,4149,0,3387,17084.2,,,,,505628,5770,,,,,,12,6,,,,150,1013,1253,1062,191,103,249,270,198,242,785,185,4.346661529,95,280,65.78730963,9471,3914,1602,5516,128,29,157,4042,1631,5673,83131.35,60303.826,44931.25,3631,2496,6127,2926,2048,1153,2177,6127,625,6127,5,5,0973,1,16,,0,,25,9685.83,0,5.083333333,0,10.23101852,0,102.0527778,15.31435185,,5,3,0,0,,0,0,,10.23101852,,10,8,19,0,,,0,,,
306,3,6,Miyagi,Rikuzen,Shibata,M20,,90.09824272,5,93.50676691,4,92.62798018,4,4,,,8,,6,0,437,,,35,30528,13620.1,135.111392,114.2,436.566,13734.3,44021.98245,13734.3,4899.3,8835,2405,573826,2494.3,23085.8,596911.8,282.2,187,299.7,2.973024,151.3,5199,13434.6,3663,7.798798799,28567,146,3517,27,43,1,83,107,3430,43,11237,13623,44,190,3473,24860,3517,25050,28567,234,28333,126,108,14667,13666,14793,13774,0,1,1,14793,13775,28568,28524,14740,13784,28567,14740,13784,28524,,3663,7.787059787,106.9355775,307,202,105,313,178,135,6,-24,30,380,240,620,21476,11303,3066,3105,256,2389,12124.3,,,1819927,911304,2736625,1468,,,,,,16.8,1296,,,,107,415,564,511,53,42,122,120,106,121,338,123,2.817443411,41,164,37.56591214,5306,2127,738,2865,102,16,118,2229,754,2983,35079.097,22494.165,14344.18,1518,1651,3169,1673,534,962,1229,3169,348,3169,12,29,,,,,0,2,23,7280.59,0,4.222222222,0.472222222,14.55555556,0,124.4166667,19.25,,4,8,0,0.472222222,,0,17,,14.55555556,,14,20,0,0,,,0,,,
307,3,7,Miyagi,Rikuzen,Shida,M20,,97.88244859,3,98.72474861,3,94.43061256,4,4,6,5081,5,3,4,14.51631335,217,5081,03071,64,57193,11007.2,109.191424,85.2,216.597,11092.4,21840.98014,11092.4,7308.9,3783.5,5708.5,1295616,1600.4,13669.2,1309285.2,278.2,138,559.5,5.55024,140.3,7868.4,10532.9,5176,6.804868624,35222,54,5122,37,120,7,367,363,4914,81,12635,16735,127,730,4995,29370,5122,30100,35222,857,34365,487,370,17549,16816,18036,17186,2,1,3,18038,17187,35225,35002,17843,17159,35222,17843,17159,35002,,5176,6.76236476,103.9862463,394,286,108,241,156,85,-153,-130,-23,442,193,635,9310,9350,2309,2396,10,2938,502.1,,,6324463,1182419,4341957,3966,20,33,22,1,0.8,14.4,96,184,019,024,69,166,873,786,87,88,113,250,141,194,482,180,8.310364409,32,212,97.87762527,5570,2676,919,3595,199,41,240,2875,960,3835,57056.992,38502.392,32388.67,2720,1334,4054,1496,1334,1224,1891,4054,1068,4054,,,2,15,1675,,0,69,27,21056.8,0,2.460185185,0,9.508796296,1.6375,84.92175926,13.60648148,,2,16,34,0,,0,0,,9.508796296,,9,18,19,1.6375,,1,22,57,,
308,3,8,Miyagi,Rikuzen,Tôda,M20,,97.18372554,3,101.8290965,2,94.78323427,4,4,6,4583,6,4,4,12.51877954,221,4583,03081,58,62372,13858.9,137.480288,88.3,221.062,13947.2,22291.2171,13947.2,9980.2,3967,7741.9,1524758,2238.3,21456.7,1546214.7,289.4,157.8,788.3,7.819936,153.2,10768.5,13158.9,5699,6.520617652,37161,197,5502,24,53,2,115,140,5306,141,13673,17731,55,255,5447,31404,5502,31659,37161,310,36851,168,142,18979,17872,19147,18014,5,5,10,19152,18019,37171,36609,18712,17897,37161,18712,17897,36609,,5699,6.423758554,104.5538358,741,444,297,811,428,383,70,-16,86,872,680,1552,19896,14738,2848,3165,12,4340,934.5,,,6342916,799862,4967035,7238,23,23,23,1.1,0.8,15,12,16,06,027,61,142,846,728,118,77,134,215,120,182,511,148,6.694954357,56,204,92.2818033,6077,2657,847,3504,697,215,912,3354,1062,4416,60208.017,47072.859,38086.99,2778,2274,5052,1275,1819,1958,2867.5,5052,450,5052,,,10496,1789,24,,0,101,35,12275.5,0,0.350462963,0,4.521759259,0,29.93425926,4.872222222,,,12,37,0,,0,0,,4.521759259,,4,18,47,0,,,0,,,
309,3,9,Miyagi,Rikuzen,Monô,M20,,95.80448008,4,94.02627396,4,90.4931913,5,4,,,8,,6,0,438,,,65,73441,17090.3,169.535776,162,438.207,17252.3,44187.45588,17252.3,9542.5,7709.8,7545,1690579,1997.5,19183.5,1709762.5,300.4,153,621.9,6.169248,151.4,10164.4,16630.4,9871,5.163002735,50964,2332,7539,48,136,3,324,399,7311,89,18441,24261,139,723,7400,42702,7539,43425,50964,862,50102,460,402,25752,24350,26212,24752,3,2,5,26215,24754,50969,51695,26551,25144,50964,26551,25144,51695,,9871,5.237058049,105.5957684,78,46,32,85,51,34,7,5,2,97,66,163,31517,13704,3340,2569,5,6247,5532.1,,,6646348,2603283,5793269,35177,,,,,,15,11,,,,116,155,1172,954,218,110,151,299,180,214,693,390,8.89990347,64,454,103.6040045,8962,3689,963,4652,300,32,332,3989,995,4984,69999.366,51328.624,42261.74,2748,3279,6027,2363,2424,1240,2452,6027,1512,6027,536,298,1113,1118,1956,295,0,21,23,8647.73,466,0,0,24.68148148,0,148.0888889,24.68148148,,,0,,0,,0,0,,24.68148148,,24,24,32,0,,,0,,,
310,3,10,Miyagi,Rikuzen,Oshika,M20,,88.36546482,5,99.03940424,3,97.93311327,3,3,5,13909,3,1,3,35.36665989,256,13909,03101,60,14927,10688.2,106.026944,71.3,255.561,10759.5,25769.99092,10759.8,2800.4,7959.4,1747.5,268781,1052.9,8240.2,277021.2,209.1,143.3,262,2.59904,216.7,3062.4,10497.5,6672,7.18735012,47954,58,6614,48,107,4,246,343,6079,424,22789,17962,111,589,6503,40751,6614,41340,47954,700,47254,353,347,28868,18386,29221,18733,0,2,2,29221,18735,47956,39328,19971,19357,47954,19971,19357,39328,,6672,5.894484412,103.1719791,411,287,124,945,574,371,534,287,247,861,495,1356,9513,5143,5358,3152,14,2572,5478,,,,,11067735,5226,25,18,25,2,1.5,24,168,1,09,029,113,431,964,771,193,105,123,219,177,147,568,151,5.908569774,47,198,77.47661028,6376,2614,938,3552,105,20,125,2719,958,3677,30033.742,11922.9,6720.161,1398,1502,2900,2100,457,343,571.5,2900,3714,2900,,,1128,1117,1683,1,0,77,49,49738.9,5466,0,0,11.58009259,0,69.48055554,11.58009259,,,0,,0,,0,0,,11.58009259,,11,20,53,0,,,0,,,
311,3,11,Miyagi,Rikuzen,Tome,M20,,90.96378735,5,94.05179156,4,89.40664584,5,4,7,2054,7,5,5,3.468188572,429,2054,03111,24,41791,25274.4,250.722048,664,429.342,25938.4,43293.53635,25938.4,14103.8,11834.6,9015,1450424,5088.8,46142.3,1496566.3,188.9,111.1,1088.2,10.794944,143,15192,24850.2,9103,6.470723937,58903,222,8881,47,53,1,128,151,8706,121,21451,28292,54,279,8827,49743,8881,50022,58903,333,58570,181,152,30157,28413,30338,28565,4,2,6,30342,28567,58909,59224,30510,28714,58903,30510,28714,59224,,9103,6.505987037,106.2547886,593,367,226,908,535,373,315,168,147,902,599,1501,46524,29986,10886,11459,12,5817,3001,,,9546293,3861863,8972963,1252366,,,,,,12.96,,,,,59,89,1214,1007,207,69,211,323,233,171,658,180,4.192461953,44,224,52.17285986,9900,4516,1042,5558,207,20,227,4723,1062,5785,66561.605,63214.021,36266.7,4870,2789,7659,3467,2675,1517,2854.5,7659,1222,7659,239,177,0959,1075,16,2625,0,550,18,5627.78,0,0,0,31.48240741,0,188.8944445,31.48240741,,,0,,0,,0,0,,31.48240741,,31,17,22,0,,,0,,,
312,3,12,Miyagi,Rikuzen,Motoyoshi,M20,,85.73092018,5,89.35239882,5,86.29115875,5,4,6,5081,7,5,4,9.831656347,609,5081,03121,33,21683,28264.9,280.387808,71.5,609.194,28336.4,61429.26288,28336.4,6022.9,22313.5,2356.9,464793,3666,16383.6,481176.6,249.5,111.1,571.4,5.668288,133.6,6594.3,27765,7546,6.829843626,51538,238,7308,37,44,3,92,126,7121,140,18971,25041,47,218,7261,44012,7308,44230,51538,265,51273,136,129,26092,25181,26228,25310,0,0,0,26228,25310,51538,51680,26227,25453,51538,26227,25453,51680,,7546,6.848661543,103.0408989,421,276,145,464,245,219,43,-31,74,521,364,885,19955,23476,36362,4213,12,6359,10235.6,,,2877647,2490663,36242,0,,,,,,15,9,,,,29,51,911,797,114,48,161,241,177,170,493,276,4.530576467,54,330,54.16993601,8881,3917,1472,5389,231,39,270,4148,1511,5659,28107.374,19808.889,11627.6,2199,3975,6174,4206,1107,861,1414.5,6174,1134,6174,536,715,0361,1136,,,1,20,12,4993.8,1317,0,0,8.896296296,0,53.37777778,8.896296296,,,0,,0,,0,0,,8.896296296,,8,32,16,0,,,0,,,
313,3,13,Miyagi,Rikuzen,Tamatsukuri,M20,,94.75911152,4,94.668657,4,90.4359497,5,5,,,8,,6,0,477,,,21,24907,12488.3,123.883936,75.6,476.516,12563.9,48050.41847,12563.9,3549.8,9014.1,2736.5,672625,813.3,3774.7,676399.7,304.2,75,336.4,3.337088,149.6,3886.2,12227.5,2520,7.448809524,18771,56,2464,21,50,1,119,161,2355,58,7148,8879,51,280,2413,16027,2464,16307,18771,331,18440,169,162,9503,8937,9672,9099,1,0,1,9673,9099,18772,18884,9731,9153,18771,9731,9153,18884,,2520,7.493650794,106.3148694,159,110,49,267,182,85,108,72,36,292,134,426,2957,2927,251,432,294,3484,20352.6,,,2711142,1111612,2760511,2118,,,,,,14.4,96,,,,64,150,447,369,78,39,86,115,61,68,271,63,1.322096215,26,89,18.67723224,3351,1438,355,1793,118,7,125,1556,362,1918,30403.027,20264.101,16816.14,1370,672,2042,1098,672,272,608,2042,422,2042,19,17,195,14,16,,22,311,6,1322.23,0,0,0,5.949537037,14.60277778,108.7111111,20.55231482,,,0,,0,,0,0,,5.949537037,,5,34,11,14.60277778,,14,21,42,,
314,3,14,Miyagi,Rikuzen,Kurihara,M20,,94.71241305,4,92.78744619,4,88.99885684,5,5,,,8,,6,0,865,,,93,136493,36621.4,363.284288,616.2,865.299,37237.6,87254.10911,37237.6,16087.1,21150.5,12190,2835044,3897.1,29411.8,2864455.8,279.7,121.8,1234.3,12.244256,144.1,17321.4,36003.3,10123,7.557443446,76504,372,9751,59,118,1,281,365,9553,79,29032,37075,119,646,9632,66107,9751,66753,76504,765,75739,399,366,38585,37154,38984,37520,3,0,3,38987,37520,76507,76119,38687,37432,76504,38687,37432,76119,,10123,7.519411242,103.3527463,810,480,330,664,167,497,-146,-313,167,647,827,1474,28594,23828,6357,7307,134,9424,43907.8,,,9360351,3516316,5837147,7207,,,,,,12.4,72,,,,161,102,1770,1507,263,151,289,401,364,302,1005,312,3.605690056,94,406,46.92019753,13829,6596,4501,11097,356,22,378,6952,4523,11475,107400.85,85092.147,70891.23,6916,2428,9344,3711,4687,946,3289.5,9344,407,9344,16,35,1145,142,,,0,324,29,8555.48,0,7.718981481,0,18.82685185,11.46990741,232.0625,38.01574074,,7,25,53,0,,0,0,,18.82685185,,18,29,46,11.46990741,,11,16,55,,
401,4,1,Fukushima,Iwaki,Uta,M20,,99.07656645,3,91.81512057,5,91.53481385,4,4,7,3573,6,4,5,12.68505698,249,3573,04011,51,35443,9120.3,90.473376,18.6,249.333,9138.9,25141.97842,9138.9,4411.4,4727.5,3130.3,1155548,1281.1,152583,1308131,548.1,228.9,300.2,2.977984,222.9,4711.6,8838.7,3955,7.089254109,28038,0,3955,15,939,5,2531,3369,2985,26,7874,10309,944,5900,3011,18183,3955,24083,28038,6844,21194,3470,3374,10859,10335,14329,13709,0,0,0,14329,13709,28038,28167,14294,13873,28038,14294,13873,28167,,3955,7.121871049,103.0346717,639,See #100-106,,768,,,129,,,,,1407,4487,8034,306,534,27,2414,1685.3,,,6489,271,266,740,,,,,,20,15,,,,58,192,521,485,36,53,121,147,75,89,299,117,4.692519642,23,140,56.14980769,4408,1673,399,2072,613,1723,2336,2286,2122,4408,52275.3,37036.24,28889.98,2890,306,3196,2582,1820,235,1145,4637,759,3196,4,3,,,,,0,,10,17328,0,2658,676,16937,0,127618,20271,,2658,,2658,676,,676,,8676,16937,,16937,,14537,0,,,0,0,,
402,4,2,Fukushima,Iwaki,Namekata,M20,,100.2060962,3,89.79511616,5,89.29479601,5,5,,,8,,6,0,626,,,124,44944,15246.8,151.248256,26.8,626.258,15273.6,63149.94454,12773.6,7784.1,4989.5,5760.8,2202914,2023.3,223757,2426671,399.6,200,462.1,4.584032,212.4,8246.2,14811.5,5181,7.898668211,40923,0,5181,23,1185,3,3713,4700,3975,18,12015,15314,1188,8413,3993,27329,5181,35742,40923,9601,31322,4898,4703,15990,15332,20888,20035,0,2,2,20888,20037,40925,41417,21074,20343,40923,21074,20343,41417,,5181,7.994016599,103.5933736,686,,,1177,,,491,,,,,1863,5371,11069,1142,2260,10,4617,12978.8,,,33413,1265,1088,1713,,,,,,19,14,,,,54,40,623,559,64,52,175,154,75,103,394,106,1.692593149,26,132,21.07757506,6674,2525,391,2916,983,2775,3758,3508,3166,6674,79510.739,66840.548,55076.13,4461,629,5090,4686,290,131,276,5107,91,5090,335,258,,,,,0,145,16,8860,0,6145,9906,0,0,118502,16051,,6145,,6145,9906,,9906,,9906,0,,,0,0,0,,,0,0,,
403,4,3,Fukushima,Iwaki,Shineha,M20,,94.54778008,4,89.90679024,5,89.29963763,5,5,,,8,,6,0,437,,,66,25683,6249.1,61.991072,11.8,436.698,6260.9,44035.29293,6260.9,3481.7,2779.2,2420.3,812829,1061.4,99111,911940,644.8,241.8,231.8,2.299456,180.7,3713.5,6029.1,2711,7.966064183,21596,0,2711,16,430,0,1361,1793,2261,20,6971,8760,430,3154,2281,15731,2711,18885,21596,3584,18012,1791,1793,9232,8780,11023,10573,2,0,2,11025,10573,21598,21557,10987,10570,21596,10987,10570,21557,,2711,7.951678347,103.9451277,249,,,208,,,-41,,,,,457,1514,4326,514,1286,12,2418,9369.1,,,7535,197,747,256,,,,,,18,11,,,,29,11,342,316,26,28,79,89,39,81,214,91,2.08381994,8,99,22.67012901,3520,1383,232,1615,462,1443,1905,1845,1675,3520,30769.166,24724.389,20321.65,2643,113,2756,2420,78,130,169,2628,-45,2756,,,,,,,0,358,14,7821,0,4187,5568,0,0,72472,9755,,4187,,4187,5568,,5568,,5568,0,,,0,0,0,,,0,0,,
404,4,4,Fukushima,Iwaki,Naraba,M20,,92.44179381,4,95.63678958,3,91.14936734,5,5,,,8,,6,0,635,,,42,30566,5423.4,53.800128,5.2,635.124,5428.6,64043.96491,5428.6,2554.5,2874.1,1747,537991,807.5,75528,613519,549.8,230.9,174.3,1.729056,190.8,2728.8,5254.3,2454,6.834555827,16772,-45,2499,20,9,1,18,20,2448,41,5932,8303,10,38,2489,14235,2499,14273,16772,48,16724,27,21,8380,8344,8407,8365,0,0,0,8407,8365,16772,16927,8488,8439,16772,8488,8439,16927,,2454,6.897718011,100.5806375,217,,,372,,,155,,,,,589,2042,3783,817,1367,17,4783,12296.4,,,6722,60,135,107,,,,,,19,9,,,,11,25,321,291,30,27,81,86,40,57,195,80,1.259596551,36,116,18.26414999,2851,935,185,1120,463,1268,1731,1398,1453,2851,23434.499,16676.898,13450.09,1817,402,2219,5459,493,20,266.5,5972,280,2219,7,5,,,,,0,468,23,3907,0,6115,12462,6480,0,175034,25057,,6115,,6115,12462,,12462,,12462,6480,,6480,,6480,0,,,0,0,,
